timestamp,T2M,T2MDEW,RH2M,QV2M,TS,PS,WS10M,WS50M,WD10M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_SW_DWN
2019-11-17 13:00:00,23.33,10.95,45.82,8.19,24.49,100.29,2.02,2.55,195.2,0.0,448.65,345.08,155.5,344.25
2019-11-17 14:00:00,22.93,11.11,47.45,8.28,23.24,100.27,2.16,2.74,201.5,0.0,331.48,340.33,112.6,249.3
2019-11-17 15:00:00,22.06,12.0,52.91,8.76,21.54,100.27,1.68,2.44,205.8,0.0,178.55,332.73,59.4,132.02
2019-11-17 16:00:00,20.47,13.1,62.57,9.4,18.8,100.28,1.17,1.79,214.2,0.0,32.0,325.52,11.2,25.98
2019-11-17 17:00:00,19.96,11.71,58.98,8.58,16.72,100.3,0.69,0.94,199.5,0.0,0.0,319.15,0.0,0.0
2019-11-17 18:00:00,19.79,11.2,57.62,8.29,16.2,100.32,0.7,0.89,122.1,0.0,0.0,316.55,0.0,0.0
2019-11-17 19:00:00,18.94,10.77,59.01,8.05,15.77,100.35,1.5,1.94,101.5,0.0,0.0,314.75,0.0,0.0
2019-11-17 20:00:00,17.95,10.56,61.95,7.94,15.4,100.37,2.24,2.94,103.7,0.0,0.0,322.83,0.0,0.0
2019-11-17 21:00:00,17.11,10.62,65.57,7.97,15.22,100.38,2.71,3.65,110.8,0.0,0.0,315.58,0.0,0.0
2019-11-17 22:00:00,16.56,10.68,68.25,8.01,15.2,100.39,2.96,4.12,118.9,0.01,0.0,313.65,0.0,0.0
2019-11-17 23:00:00,16.09,10.67,70.33,8.01,14.99,100.39,3.21,4.65,123.2,0.03,0.0,306.75,0.0,0.0
2019-11-18 00:00:00,15.72,10.61,71.74,7.98,14.75,100.39,3.49,5.12,122.4,0.05,0.0,308.73,0.0,0.0
2019-11-18 01:00:00,15.61,10.54,71.97,7.95,14.82,100.37,3.7,5.5,119.5,0.1,0.0,308.42,0.0,0.0
2019-11-18 02:00:00,15.69,10.4,70.96,7.88,15.09,100.35,3.8,5.81,116.8,0.2,0.0,320.55,0.0,0.0
2019-11-18 03:00:00,15.76,10.1,69.29,7.73,15.27,100.34,3.82,6.0,115.3,0.37,0.0,307.67,0.0,0.0
2019-11-18 04:00:00,15.72,9.71,67.68,7.53,15.3,100.34,3.78,6.03,115.0,0.35,0.0,304.8,0.0,0.0
2019-11-18 05:00:00,15.55,9.42,67.26,7.4,15.2,100.35,3.64,5.75,120.4,0.3,0.0,308.17,0.0,0.0
2019-11-18 06:00:00,15.28,9.21,67.53,7.3,15.04,100.39,3.49,5.42,124.6,0.36,0.0,303.67,0.0,0.0
2019-11-18 07:00:00,15.26,9.12,67.2,7.25,15.27,100.44,3.44,5.39,130.6,0.45,49.9,311.5,17.72,41.62
2019-11-18 08:00:00,16.48,9.05,61.93,7.22,16.98,100.51,3.59,5.06,132.0,0.94,201.27,324.17,66.46,150.52
2019-11-18 09:00:00,17.5,8.52,56.08,6.97,18.57,100.55,3.95,4.43,128.7,1.47,346.83,325.3,111.43,248.48
2019-11-18 10:00:00,18.78,8.96,53.38,7.19,20.11,100.57,3.99,4.67,139.7,1.62,453.38,334.62,144.75,319.5
2019-11-18 11:00:00,20.6,10.96,54.28,8.19,21.59,100.58,5.7,7.1,159.9,1.47,505.05,355.88,148.95,329.98
2019-11-18 12:00:00,20.9,12.21,57.73,8.88,21.29,100.54,6.14,7.62,163.9,1.45,506.45,379.45,112.05,237.12
2019-11-18 13:00:00,21.21,12.98,59.48,9.33,21.87,100.52,6.01,7.52,164.8,1.37,445.02,374.12,83.23,175.57
2019-11-18 14:00:00,21.38,13.43,60.61,9.61,21.7,100.5,5.67,7.21,165.2,1.19,326.98,372.17,65.55,142.77
2019-11-18 15:00:00,21.27,13.79,62.4,9.83,21.12,100.49,5.02,6.58,164.9,0.94,175.45,363.77,37.26,82.57
2019-11-18 16:00:00,20.12,14.51,70.11,10.29,19.21,100.5,3.41,5.61,164.0,0.89,30.83,354.52,7.57,17.92
2019-11-18 17:00:00,18.27,14.57,79.07,10.34,17.15,100.53,3.13,5.26,163.7,0.97,0.0,332.7,0.0,0.0
2019-11-18 18:00:00,17.57,14.58,82.68,10.34,16.45,100.57,2.99,4.61,160.9,1.02,0.0,322.42,0.0,0.0
2019-11-18 19:00:00,17.04,14.58,85.53,10.34,15.86,100.61,2.85,4.09,156.4,0.88,0.0,318.02,0.0,0.0
2019-11-18 20:00:00,16.63,14.55,87.73,10.33,15.42,100.65,2.82,3.88,151.6,0.0,0.0,311.42,0.0,0.0
2019-11-18 21:00:00,16.18,14.43,89.62,10.25,15.05,100.68,2.8,3.83,146.2,0.0,0.0,296.4,0.0,0.0
2019-11-18 22:00:00,15.72,14.17,90.79,10.08,14.7,100.71,2.81,3.83,139.9,0.0,0.0,298.52,0.0,0.0
2019-11-18 23:00:00,15.35,13.74,90.6,9.82,14.32,100.72,2.85,3.87,134.3,0.0,0.0,300.75,0.0,0.0
2019-11-19 00:00:00,15.08,13.18,88.93,9.47,13.97,100.73,2.85,3.82,130.0,0.0,0.0,294.88,0.0,0.0
2019-11-19 01:00:00,14.87,12.55,86.56,9.09,13.6,100.75,2.78,3.69,126.1,0.0,0.0,297.0,0.0,0.0
2019-11-19 02:00:00,14.66,11.87,84.11,8.71,13.23,100.77,2.68,3.51,121.7,0.0,0.0,303.35,0.0,0.0
2019-11-19 03:00:00,14.43,11.18,81.57,8.32,12.94,100.78,2.59,3.38,117.1,0.0,0.0,284.58,0.0,0.0
2019-11-19 04:00:00,14.21,10.51,79.28,7.97,12.66,100.78,2.51,3.24,113.0,0.0,0.0,288.17,0.0,0.0
2019-11-19 05:00:00,13.77,9.92,78.53,7.67,12.4,100.8,2.53,3.29,105.6,0.0,0.0,287.6,0.0,0.0
2019-11-19 06:00:00,13.06,9.33,78.96,7.36,12.12,100.81,2.76,3.64,98.1,0.0,0.0,284.75,0.0,0.0
2019-11-19 07:00:00,12.73,8.78,77.64,7.08,12.73,100.83,2.93,4.04,94.1,0.0,46.15,282.33,18.25,44.78
2019-11-19 08:00:00,14.96,8.61,66.13,6.97,16.42,100.84,3.19,4.02,92.0,0.0,195.23,286.8,81.22,191.85
2019-11-19 09:00:00,16.58,8.18,57.74,6.75,19.14,100.83,2.98,3.17,89.0,0.0,341.77,290.75,143.97,333.42
2019-11-19 10:00:00,19.51,8.68,49.64,6.98,22.18,100.8,2.86,3.28,83.0,0.0,450.58,299.55,191.97,441.58
2019-11-19 11:00:00,21.49,8.63,43.79,6.96,24.18,100.77,2.42,2.94,88.3,0.0,506.33,308.05,215.63,495.33
2019-11-19 12:00:00,22.58,8.06,39.42,6.7,25.37,100.69,1.68,2.17,100.6,0.0,524.58,307.88,228.91,520.33
2019-11-19 13:00:00,23.27,6.88,34.97,6.2,25.68,100.62,1.01,1.41,116.6,0.0,460.35,310.6,198.67,452.73
2019-11-19 14:00:00,23.42,6.2,33.3,5.96,24.84,100.58,0.49,0.75,145.0,0.0,342.95,309.9,146.48,336.15
2019-11-19 15:00:00,22.93,6.58,35.39,6.15,22.67,100.56,0.38,0.36,236.7,0.0,187.52,307.98,76.85,180.38
2019-11-19 16:00:00,20.97,8.99,46.4,7.16,18.49,100.56,1.24,1.67,276.0,0.0,33.2,301.25,12.65,32.05
2019-11-19 17:00:00,18.77,9.05,53.34,7.18,15.85,100.57,1.92,2.66,286.9,0.0,0.0,295.15,0.0,0.0
2019-11-19 18:00:00,17.8,8.94,56.23,7.12,15.24,100.6,2.16,2.87,296.3,0.0,0.0,292.45,0.0,0.0
2019-11-19 19:00:00,17.16,9.38,60.28,7.33,14.62,100.61,2.04,2.63,308.2,0.0,0.0,289.2,0.0,0.0
2019-11-19 20:00:00,16.78,9.85,63.76,7.57,14.0,100.6,1.71,2.15,323.8,0.0,0.0,292.0,0.0,0.0
2019-11-19 21:00:00,16.37,10.03,66.29,7.67,13.33,100.59,1.35,1.67,334.6,0.0,0.0,282.83,0.0,0.0
2019-11-19 22:00:00,16.1,10.22,68.32,7.77,12.73,100.59,1.05,1.26,326.6,0.0,0.0,279.33,0.0,0.0
2019-11-19 23:00:00,15.79,10.43,70.85,7.9,12.3,100.59,0.74,0.87,304.5,0.0,0.0,277.88,0.0,0.0
2019-11-20 00:00:00,15.54,10.6,72.88,8.0,11.95,100.57,0.47,0.55,255.1,0.0,0.0,276.12,0.0,0.0
2019-11-20 01:00:00,15.26,10.71,74.85,8.07,11.69,100.57,0.74,0.92,198.2,0.0,0.0,274.3,0.0,0.0
2019-11-20 02:00:00,14.8,10.85,77.86,8.15,11.51,100.56,1.25,1.58,178.6,0.0,0.0,280.27,0.0,0.0
2019-11-20 03:00:00,14.5,11.06,80.42,8.26,11.37,100.53,1.76,2.23,164.1,0.0,0.0,272.88,0.0,0.0
2019-11-20 04:00:00,14.08,11.28,83.92,8.39,11.27,100.52,2.25,2.88,155.0,0.0,0.0,273.23,0.0,0.0
2019-11-20 05:00:00,13.56,11.38,87.43,8.45,11.15,100.52,2.46,3.18,147.6,0.0,0.0,273.45,0.0,0.0
2019-11-20 06:00:00,12.9,11.25,90.66,8.39,11.0,100.55,2.59,3.37,138.9,0.0,0.0,273.62,0.0,0.0
2019-11-20 07:00:00,12.37,10.93,92.12,8.23,11.69,100.58,2.77,3.71,132.4,0.0,47.55,273.15,18.1,45.97
2019-11-20 08:00:00,14.4,10.54,78.85,8.04,15.85,100.6,2.97,3.72,130.0,0.0,202.48,288.38,81.68,193.82
2019-11-20 09:00:00,16.44,10.29,67.98,7.9,18.87,100.61,2.98,3.23,138.5,0.0,351.5,286.8,145.98,339.88
2019-11-20 10:00:00,18.54,10.65,60.43,8.02,21.39,100.6,2.95,3.37,159.8,0.0,459.83,295.62,194.25,449.1
2019-11-20 11:00:00,19.82,10.43,54.89,7.89,22.94,100.58,3.08,3.52,168.8,0.0,514.28,299.73,218.98,505.12
2019-11-20 12:00:00,20.59,10.16,51.45,7.76,23.53,100.53,3.22,3.69,176.3,0.0,532.83,302.0,231.38,526.4
2019-11-20 13:00:00,20.94,10.15,50.39,7.77,23.43,100.48,3.36,3.84,184.9,0.0,468.12,303.48,199.72,455.95
2019-11-20 14:00:00,20.87,10.39,51.44,7.9,22.54,100.46,3.49,3.99,189.7,0.0,349.3,304.95,147.65,338.7
2019-11-20 15:00:00,20.36,10.76,54.28,8.08,20.9,100.44,3.43,3.99,190.9,0.0,192.55,297.08,79.21,186.6
2019-11-20 16:00:00,18.61,11.9,65.06,8.69,17.76,100.44,2.66,3.79,190.4,0.0,34.03,290.4,12.72,33.28
2019-11-20 17:00:00,16.56,12.03,74.73,8.77,15.07,100.44,2.72,3.68,191.4,0.0,0.0,283.27,0.0,0.0
2019-11-20 18:00:00,16.12,12.41,78.78,8.99,14.67,100.45,2.73,3.63,190.1,0.0,0.0,279.0,0.0,0.0
2019-11-20 19:00:00,15.83,12.67,81.59,9.14,14.2,100.45,2.71,3.57,184.7,0.0,0.0,278.02,0.0,0.0
2019-11-20 20:00:00,15.56,12.81,83.73,9.22,13.82,100.45,2.72,3.56,175.4,0.0,0.0,291.67,0.0,0.0
2019-11-20 21:00:00,15.19,12.87,86.12,9.26,13.48,100.45,2.78,3.64,165.4,0.0,0.0,282.67,0.0,0.0
2019-11-20 22:00:00,14.73,12.87,88.7,9.26,13.14,100.45,2.87,3.77,160.4,0.0,0.0,334.12,0.0,0.0
2019-11-20 23:00:00,14.23,12.84,91.42,9.24,12.92,100.44,3.05,4.06,156.6,0.0,0.0,333.98,0.0,0.0
2019-11-21 00:00:00,13.76,12.79,94.03,9.22,12.74,100.43,3.27,4.43,151.9,0.0,0.0,335.33,0.0,0.0
2019-11-21 01:00:00,13.36,12.68,95.99,9.17,12.65,100.42,3.37,4.74,149.9,0.0,0.0,326.52,0.0,0.0
2019-11-21 02:00:00,13.08,12.54,96.89,9.09,12.54,100.4,3.46,4.95,148.6,0.0,0.0,330.6,0.0,0.0
2019-11-21 03:00:00,12.78,12.34,97.69,8.99,12.4,100.36,3.52,5.1,144.2,0.0,0.0,316.33,0.0,0.0
2019-11-21 04:00:00,12.45,12.03,98.01,8.83,12.27,100.31,3.59,5.2,139.3,0.0,0.0,290.73,0.0,0.0
2019-11-21 05:00:00,12.1,11.58,97.68,8.6,12.06,100.29,3.49,5.06,136.9,0.0,0.0,279.83,0.0,0.0
2019-11-21 06:00:00,11.97,11.15,96.03,8.38,12.07,100.31,3.34,4.81,136.9,0.0,0.0,282.88,0.0,0.0
2019-11-21 07:00:00,12.22,10.87,92.69,8.22,12.73,100.33,3.24,4.74,136.5,0.0,44.88,280.75,17.08,42.38
2019-11-21 08:00:00,14.56,10.65,78.52,8.11,16.08,100.35,3.66,4.44,134.8,0.0,201.62,290.25,83.92,194.57
2019-11-21 09:00:00,16.62,10.76,69.22,8.16,18.93,100.33,3.72,4.12,140.2,0.0,353.08,288.02,153.35,347.8
2019-11-21 10:00:00,18.81,11.68,63.51,8.6,21.46,100.31,3.75,4.22,156.9,0.0,462.25,295.35,204.85,461.88
2019-11-21 11:00:00,20.06,11.85,59.27,8.68,22.89,100.26,3.62,4.08,163.6,0.0,515.0,306.0,227.42,511.12
2019-11-21 12:00:00,20.8,11.68,55.99,8.59,23.51,100.17,3.61,4.11,166.5,0.0,514.72,310.7,228.22,510.9
2019-11-21 13:00:00,21.15,11.45,54.06,8.48,23.46,100.1,3.62,4.15,170.8,0.0,450.17,324.0,187.37,419.42
2019-11-21 14:00:00,21.11,11.37,53.98,8.45,22.55,100.06,3.65,4.23,176.7,0.01,332.83,338.2,122.26,274.02
2019-11-21 15:00:00,20.5,11.73,57.37,8.65,20.66,100.06,3.68,4.39,186.4,0.01,180.75,325.83,64.67,146.7
2019-11-21 16:00:00,18.79,12.95,68.94,9.35,17.96,100.07,2.94,4.39,195.0,0.01,30.75,318.77,10.43,25.12
2019-11-21 17:00:00,17.24,13.57,79.24,9.75,16.48,100.08,2.89,4.4,200.4,0.04,0.0,311.88,0.0,0.0
2019-11-21 18:00:00,17.34,14.19,81.8,10.13,16.84,100.1,2.77,4.26,200.3,0.04,0.0,312.15,0.0,0.0
2019-11-21 19:00:00,17.31,14.52,83.64,10.34,16.69,100.08,2.48,3.69,192.4,0.1,0.0,314.38,0.0,0.0
2019-11-21 20:00:00,17.18,14.7,85.28,10.46,16.36,100.06,2.4,3.38,177.4,0.49,0.0,325.35,0.0,0.0
2019-11-21 21:00:00,16.91,14.85,87.58,10.56,16.08,100.06,2.52,3.49,165.0,0.75,0.0,314.6,0.0,0.0
2019-11-21 22:00:00,16.58,14.98,90.18,10.65,15.76,100.06,2.64,3.68,160.5,0.92,0.0,321.42,0.0,0.0
2019-11-21 23:00:00,16.3,15.02,92.06,10.68,15.59,100.05,2.65,3.77,152.9,1.49,0.0,327.23,0.0,0.0
2019-11-22 00:00:00,16.03,14.99,93.48,10.66,15.5,100.05,2.8,4.09,141.1,2.01,0.0,338.12,0.0,0.0
2019-11-22 01:00:00,15.78,14.85,94.19,10.57,15.38,100.05,3.03,4.48,135.4,3.78,0.0,324.27,0.0,0.0
2019-11-22 02:00:00,15.56,14.76,95.06,10.52,15.23,100.02,3.04,4.46,138.9,4.78,0.0,335.7,0.0,0.0
2019-11-22 03:00:00,15.3,14.58,95.52,10.4,15.09,99.98,3.01,4.47,140.1,3.97,0.0,329.83,0.0,0.0
2019-11-22 04:00:00,15.08,14.23,94.65,10.16,15.05,99.97,2.96,4.43,147.3,2.46,0.0,333.45,0.0,0.0
2019-11-22 05:00:00,15.04,14.11,94.18,10.08,15.15,100.0,3.01,4.58,150.1,3.41,0.0,332.23,0.0,0.0
2019-11-22 06:00:00,15.03,13.74,91.93,9.83,15.13,100.02,3.27,5.14,147.6,5.47,0.0,327.52,0.0,0.0
2019-11-22 07:00:00,15.13,13.35,88.95,9.57,15.33,100.03,3.36,5.38,145.2,8.27,35.2,340.17,5.72,12.77
2019-11-22 08:00:00,15.67,13.33,85.76,9.55,16.12,100.05,3.41,5.39,143.8,12.62,165.55,350.27,31.05,66.07
2019-11-22 09:00:00,16.1,13.33,83.52,9.56,16.74,100.05,3.82,5.2,142.6,20.07,303.48,349.77,50.46,105.15
2019-11-22 10:00:00,16.27,13.39,82.96,9.6,17.06,100.05,4.03,5.05,141.5,32.53,407.4,351.62,68.01,141.0
2019-11-22 11:00:00,16.44,13.46,82.47,9.65,17.23,100.03,4.17,5.09,144.0,41.24,460.55,355.67,79.97,165.55
2019-11-22 12:00:00,16.58,13.54,82.22,9.71,17.47,99.99,4.02,4.79,148.6,37.07,491.25,357.58,84.67,174.9
2019-11-22 13:00:00,16.8,13.84,82.64,9.9,17.77,99.97,3.75,4.47,154.4,23.02,427.8,361.48,57.15,116.57
2019-11-22 14:00:00,17.15,14.05,81.87,10.03,18.09,99.96,3.35,3.98,159.9,9.89,310.9,367.2,64.1,136.93
2019-11-22 15:00:00,17.38,14.02,80.54,10.01,18.2,99.97,2.83,3.38,165.7,3.21,165.77,359.15,36.67,79.85
2019-11-22 16:00:00,16.6,14.16,85.41,10.1,16.6,100.01,1.9,2.85,170.6,1.04,26.92,349.05,6.86,16.2
2019-11-22 17:00:00,15.46,13.6,88.54,9.73,14.89,100.03,2.0,2.72,170.2,0.44,0.0,328.3,0.0,0.0
2019-11-22 18:00:00,15.3,13.59,89.47,9.73,14.78,100.06,2.05,2.79,167.9,0.11,0.0,315.73,0.0,0.0
2019-11-22 19:00:00,15.16,13.61,90.3,9.73,14.75,100.08,2.13,2.9,168.9,0.04,0.0,308.65,0.0,0.0
2019-11-22 20:00:00,15.08,13.61,90.8,9.73,14.72,100.11,2.2,3.0,175.0,0.02,0.0,318.98,0.0,0.0
2019-11-22 21:00:00,14.9,13.56,91.51,9.69,14.27,100.15,2.22,2.99,181.5,0.06,0.0,314.15,0.0,0.0
2019-11-22 22:00:00,14.95,13.51,90.95,9.66,14.37,100.17,2.09,2.79,186.9,0.42,0.0,325.3,0.0,0.0
2019-11-22 23:00:00,14.97,13.38,90.1,9.58,14.34,100.18,2.03,2.71,193.4,0.36,0.0,333.8,0.0,0.0
2019-11-23 00:00:00,15.06,13.18,88.38,9.45,14.19,100.19,1.93,2.54,197.5,0.3,0.0,347.12,0.0,0.0
2019-11-23 01:00:00,15.13,12.94,86.6,9.3,13.93,100.2,1.8,2.34,197.8,0.28,0.0,330.88,0.0,0.0
2019-11-23 02:00:00,15.28,12.71,84.49,9.16,13.55,100.2,1.49,1.89,191.6,0.25,0.0,341.73,0.0,0.0
2019-11-23 03:00:00,15.24,12.49,83.5,9.03,13.22,100.19,1.24,1.58,183.7,0.21,0.0,343.3,0.0,0.0
2019-11-23 04:00:00,15.18,12.31,82.9,8.93,12.85,100.19,1.04,1.29,169.4,0.21,0.0,347.42,0.0,0.0
2019-11-23 05:00:00,15.05,12.24,83.14,8.88,12.41,100.2,0.93,1.13,149.0,0.48,0.0,350.35,0.0,0.0
2019-11-23 06:00:00,14.66,12.22,85.09,8.86,12.22,100.23,0.96,1.18,130.8,0.77,0.0,342.88,0.0,0.0
2019-11-23 07:00:00,14.45,12.31,86.86,8.92,12.84,100.26,1.11,1.37,121.4,0.81,39.0,336.05,11.42,27.23
2019-11-23 08:00:00,15.56,12.97,84.5,9.32,16.74,100.29,1.26,1.48,118.0,1.59,187.43,338.67,55.57,126.72
2019-11-23 09:00:00,17.19,12.05,71.71,8.77,19.34,100.31,0.97,0.95,122.4,3.98,334.65,330.8,104.65,235.43
2019-11-23 10:00:00,18.03,10.32,60.61,7.81,21.23,100.33,0.65,0.7,140.7,3.2,441.75,334.45,143.57,322.08
2019-11-23 11:00:00,18.76,9.54,54.92,7.41,22.63,100.29,0.58,0.64,180.0,2.16,498.62,334.25,180.63,403.58
2019-11-23 12:00:00,19.15,9.14,52.21,7.22,22.41,100.25,0.98,1.03,224.2,2.33,477.0,342.3,138.87,315.83
2019-11-23 13:00:00,19.04,9.11,52.48,7.21,21.14,100.22,1.5,1.57,243.4,2.01,420.58,339.6,128.23,292.05
2019-11-23 14:00:00,18.77,9.24,53.8,7.27,20.04,100.19,1.75,1.86,255.8,0.62,306.23,335.23,102.18,231.93
2019-11-23 15:00:00,18.18,9.89,58.35,7.6,18.59,100.18,1.62,2.02,269.3,0.15,160.07,325.4,50.33,115.78
2019-11-23 16:00:00,17.04,11.08,67.87,8.23,16.86,100.18,1.57,2.24,286.2,0.02,24.92,317.7,8.2,20.2
2019-11-23 17:00:00,16.08,10.43,69.01,7.87,15.16,100.2,1.72,2.26,304.8,0.02,0.0,306.4,0.0,0.0
2019-11-23 18:00:00,15.81,10.6,71.04,7.96,14.86,100.24,1.68,2.19,324.2,0.02,0.0,304.17,0.0,0.0
2019-11-23 19:00:00,15.66,10.83,72.84,8.08,14.82,100.28,1.61,2.11,341.6,0.02,0.0,303.73,0.0,0.0
2019-11-23 20:00:00,15.48,10.99,74.44,8.16,14.64,100.32,1.58,2.05,358.6,0.0,0.0,300.35,0.0,0.0
2019-11-23 21:00:00,15.15,11.12,76.7,8.23,14.26,100.34,1.63,2.12,17.1,0.0,0.0,292.65,0.0,0.0
2019-11-23 22:00:00,14.51,11.16,80.22,8.26,13.45,100.34,1.85,2.4,36.9,0.0,0.0,288.88,0.0,0.0
2019-11-23 23:00:00,13.91,11.08,82.89,8.21,12.84,100.34,1.97,2.58,50.3,0.0,0.0,284.65,0.0,0.0
2019-11-24 00:00:00,13.56,10.87,83.66,8.1,12.45,100.33,1.88,2.42,58.5,0.0,0.0,282.67,0.0,0.0
2019-11-24 01:00:00,13.26,10.69,84.28,8.0,12.13,100.33,1.76,2.26,64.5,0.0,0.0,281.45,0.0,0.0
2019-11-24 02:00:00,12.97,10.55,85.14,7.93,11.82,100.33,1.66,2.09,68.4,0.0,0.0,291.05,0.0,0.0
2019-11-24 03:00:00,12.68,10.45,86.1,7.87,11.5,100.32,1.56,1.95,70.5,0.0,0.0,282.62,0.0,0.0
2019-11-24 04:00:00,12.29,10.38,88.0,7.84,11.21,100.32,1.6,1.99,70.7,0.0,0.0,285.5,0.0,0.0
